field_id,index,mnemonic,description,EQSdisp,EQSscreen,BQL,env,soc,gov,esgo,fr_bbggei,fr_eet,fr_eutax,fr_sdgs,fr_sfdr,fr_tcfd,source,issue1,issue2,theme1,theme2,is_esg,esgd,field_pop_rank,freq,bqlc_y2021,bqlc_y2020,bqlc_y2019,bqlc_y2018,bqlc_freq
SR231,55609,ECOLOGICAL_IMPACT_ISSUE_SCORE,BESG Ecological Impact Issue Score,False,True,True,True,False,False,False,False,False,False,False,False,False,BLP,EcologicalImpact,,NaturalCapital,,True,True,595.0,Yearly,0.0,1233.0,1236.0,1232.0,Yearly
SR232,55610,ENVIRONMENTAL_INCID_SUB_ISS_SCR,BESG Environmental Incidents Sub Issue Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EcologicalImpact,,NaturalCapital,,True,True,1074.0,Yearly,0.0,432.0,425.0,381.0,Yearly
SR233,55611,ENVIRONMENTAL_FINES_SUB_ISS_SCR,BESG Environmental Fines Sub Issue Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EcologicalImpact,,NaturalCapital,,True,True,1054.0,Yearly,0.0,348.0,330.0,305.0,Yearly
SR234,55612,ECOSYSTEM_PROTECTION_SUB_ISS_SCR,BESG Ecosystem Protection Sub Issue Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EcologicalImpact,,NaturalCapital,,True,True,846.0,Yearly,0.0,705.0,709.0,705.0,Yearly
SR235,55613,CLIMATE_EXPOS_ISSUE_SCORE,BESG Climate Exposure Issue Score,False,True,True,True,False,False,False,False,False,False,False,False,False,BLP,ClimateExposure,,ClimateChange,,True,True,497.0,Yearly,1507.0,1507.0,1507.0,1507.0,Yearly
SR237,55614,TRANSITION_RISK_SUB_ISS_SCR,BESG Transition Risk Sub Issue Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,ClimateExposure,,ClimateChange,,True,True,841.0,Yearly,0.0,1543.0,1551.0,1546.0,Yearly
SR238,55615,SUSTAINABLE_PRODUCT_ISSUE_SCORE,BESG Sustainable Product Issue Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,SustainableProduct,,ValueChain,,True,True,874.0,Yearly,0.0,2398.0,2426.0,2417.0,Yearly
SR239,55616,CLIMATE_EXPOSURE_DISC_FACTOR,BESG Climate Exposure Disclosure Factor,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,ClimateExposure,,ClimateChange,,True,True,1662.0,Yearly,0.0,837.0,840.0,838.0,Yearly
SR240,55617,CLIMATE_EXPOSURE_ISSUE_WEIGHT,BESG Climate Exposure Issue Weight,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,ClimateExposure,,ClimateChange,,True,True,1039.0,Yearly,1579.0,1579.0,1579.0,1579.0,Yearly
SR241,55618,ENV_SUPPLY_CHAIN_MGMT_DISC_FACTR,BESG ESCM Disclosure Factor,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnvironmentalSupplyChainManagement,,ValueChain,,True,True,1722.0,Yearly,0.0,508.0,523.0,521.0,Yearly
SR242,55619,ENV_SUPPLY_CHAIN_MGMT_ISS_WEIGHT,BESG ESCM Issue Weight,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnvironmentalSupplyChainManagement,,ValueChain,,True,True,2037.0,Yearly,671.0,671.0,671.0,671.0,Yearly
SR249,55624,ENV_SPPLY_CHAIN_MGMT_ISSUE_SCORE,BESG Environmental Supply Chain Issue Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnvironmentalSupplyChainManagement,,ValueChain,,True,True,620.0,Yearly,0.0,641.0,659.0,656.0,Yearly
SR250,55625,SUPP_ENV_COMPLIANCE_SUB_ISS_SCR,BESG Supplier Environmental Compliance Sub Iss Scr,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnvironmentalSupplyChainManagement,,ValueChain,,True,True,2021.0,Yearly,0.0,585.0,601.0,598.0,Yearly
SR251,55626,SUSTAINABLE_SOURCING_SUB_ISS_SCR,BESG Sustainable Sourcing Sub Issue Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnvironmentalSupplyChainManagement,,ValueChain,,True,True,2020.0,Yearly,486.0,486.0,486.0,486.0,Yearly
SR252,55627,WASTEWATER_SUB_ISS_SCR,BESG Wastewater Sub Issue Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WaterManagement,,NaturalCapital,,True,True,1075.0,Yearly,0.0,453.0,451.0,437.0,Yearly
SR254,55628,GREEN_PRODUCT_SUB_ISS_SCR,BESG Green Product Sub Issue Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,SustainableProduct,,ValueChain,,True,True,1348.0,Yearly,0.0,2240.0,2269.0,2259.0,Yearly
SR255,55629,ECOLOGICAL_IMPACT_DISC_FACTOR,BESG Ecological Impact Disclosure Factor,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EcologicalImpact,,NaturalCapital,,True,True,1793.0,Yearly,0.0,1167.0,1170.0,1166.0,Yearly
SR256,55630,ECOLOGICAL_IMPACT_ISSUE_WEIGHT,BESG Ecological Impact Issue Weight,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EcologicalImpact,,NaturalCapital,,True,True,1070.0,Yearly,1258.0,1258.0,1258.0,1258.0,Yearly
SR257,55631,WATER_MANAGEMENT_DISC_FACTOR,BESG Water Management Disclosure Factor,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WaterManagement,,NaturalCapital,,True,True,1219.0,Yearly,0.0,1916.0,1928.0,1919.0,Yearly
SR258,55632,WATER_MANAGEMENT_ISSUE_WEIGHT,BESG Water Management Issue Weight,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WaterManagement,,NaturalCapital,,True,True,1062.0,Yearly,1997.0,1997.0,1997.0,1997.0,Yearly
SR259,55633,SUSTAINABLE_PRODUCT_DISC_FACTOR,BESG Sustainable Product Disclosure Factor,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,SustainableProduct,,ValueChain,,True,True,1795.0,Yearly,0.0,1942.0,1980.0,1972.0,Yearly
SR260,55634,SUSTAINABLE_PRODUCT_ISSUE_WEIGHT,BESG Sustainable Product Issue Weight,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,SustainableProduct,,ValueChain,,True,True,2026.0,Yearly,2470.0,2470.0,2470.0,2470.0,Yearly
SR261,55635,WASTE_MANAGEMENT_DISC_FACTOR,BESG Waste Management Disclosure Factor,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WasteManagement,,NaturalCapital,,True,True,1796.0,Yearly,0.0,1705.0,1720.0,1711.0,Yearly
SR262,55636,WASTE_MANAGEMENT_ISSUE_WEIGHT,BESG Waste Management Issue Weight,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WasteManagement,,NaturalCapital,,True,True,1073.0,Yearly,1872.0,1872.0,1872.0,1872.0,Yearly
SR263,55637,ENERGY_MANAGEMENT_DISC_FACTOR,BESG Energy Management Disclosure Factor,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnergyManagement,,Energy,,True,True,1791.0,Yearly,0.0,3153.0,3178.0,3160.0,Yearly
SR264,55638,ENERGY_MANAGEMENT_ISSUE_WEIGHT,BESG Energy Management Issue Weight,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnergyManagement,,Energy,,True,True,1060.0,Yearly,3240.0,3240.0,3240.0,3240.0,Yearly
SR265,55639,AIR_QUALITY_DISCLOSURE_FACTOR,BESG Air Quality Disclosure Factor,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,AirQuality,,NaturalCapital,,True,True,1794.0,Yearly,0.0,977.0,982.0,977.0,Yearly
SR266,55640,AIR_QUALITY_ISSUE_WEIGHT,BESG Air Quality Issue Weight,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,AirQuality,,NaturalCapital,,True,True,1066.0,Yearly,1063.0,1063.0,1063.0,1063.0,Yearly
SR267,55641,ENVIRONMENTAL_PILLAR_DISCLOSURE,BESG Environmental Pillar Disclosure,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,,,,,True,True,762.0,Yearly,4182.0,4182.0,4182.0,4182.0,Yearly
SR271,55643,NOX_EMISSIONS_FLD_SCR,BESG Nitrogen Oxide Emissions Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,AirQuality,,NaturalCapital,,True,True,2043.0,Yearly,0.0,539.0,513.0,480.0,Yearly
SR272,55644,VOC_EMISSIONS_FLD_SCR,BESG VOC Emissions Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,AirQuality,,NaturalCapital,,True,True,2046.0,Yearly,0.0,202.0,192.0,174.0,Yearly
SR273,55645,CARBON_MONOXIDE_EMISSION_FLD_SCR,BESG Carbon Monoxide Emissions Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,AirQuality,,NaturalCapital,,True,True,2041.0,Yearly,0.0,15.0,14.0,12.0,Yearly
SR274,55646,PARTICULATE_EMISSIONS_FLD_SCR,BESG Particulate Emissions Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,AirQuality,,NaturalCapital,,True,True,2039.0,Yearly,0.0,113.0,106.0,90.0,Yearly
SR275,55647,SO2_SULPHUR_OXIDE_EMSN_FLD_SCR,BESG Sulphur Dioxide Sulphur Oxide Emissn Fld Scr,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,AirQuality,,NaturalCapital,,True,True,2062.0,Yearly,0.0,484.0,470.0,442.0,Yearly
SR276,55648,LEAD_EMISSIONS_FLD_SCR,BESG Lead Emissions Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,AirQuality,,NaturalCapital,,True,True,2056.0,Yearly,0.0,20.0,18.0,9.0,Yearly
SR277,55649,MERCURY_EMISSIONS_FLD_SCR,BESG Mercury Emissions Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,AirQuality,,NaturalCapital,,True,True,2051.0,Yearly,0.0,53.0,53.0,46.0,Yearly
SR279,55651,PM_10_EMISSIONS_FLD_SCR,BESG PM10 Emissions Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,AirQuality,,NaturalCapital,,True,True,2052.0,Yearly,0.0,211.0,201.0,176.0,Yearly
SR281,55652,HAZ_AIR_POLLUT_EMISSIONS_FLD_SCR,BESG Hazardous Air Pollutants Emissions Fld Scr,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,AirQuality,,NaturalCapital,,True,True,1381.0,Yearly,0.0,16.0,16.0,12.0,Yearly
SR282,55653,AIR_POLLUTION_RDCTN_POL_FLD_SCR,BESG Air Pollution Reduction Policy Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,AirQuality,,NaturalCapital,,True,True,1365.0,Yearly,0.0,940.0,947.0,943.0,Yearly
SR284,55654,CLIMATE_CHG_OPPORTUNITY_FLD_SCR,BESG Climate Change Opportunities Discussd Fld Scr,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,ClimateExposure,,ClimateChange,,True,True,1862.0,Yearly,0.0,1461.0,1469.0,1464.0,Yearly
SR285,55655,RISKS_CLMT_CHNG_DISCSSD_FLD_SCR,BESG Risks of Climate Change Discussed Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,ClimateExposure,,ClimateChange,,True,True,1832.0,Yearly,0.0,1517.0,1526.0,1520.0,Yearly
SR304,55656,PRCH_ELEC_TOTAL_RENWBLS_FLD_SCR,BESG Purchased Electricity-Tot Renewables Fld Scr,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,ClimateExposure,,ClimateChange,,True,True,2057.0,Yearly,0.0,3.0,3.0,0.0,Yearly
SR307,55657,EMBD_CARBN_TOTL_RESRVS_FLD_SCR,BESG Embedded Carbon in Total Reserves Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,ClimateExposure,,ClimateChange,,True,True,2058.0,Yearly,0.0,95.0,98.0,98.0,Yearly
SR308,55658,EMBD_CARBN_COAL_RESRVS_FLD_SCR,BESG Embedded Carbon in Coal Reserves Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,ClimateExposure,,ClimateChange,,True,True,2044.0,Yearly,0.0,8.0,8.0,8.0,Yearly
SR309,55659,INVSTMNT_SUSTNBLE_PRODCT_FLD_SCR,BESG Investment in Sustainable Products Fld Scr,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,ClimateExposure,,ClimateChange,,True,True,1903.0,Yearly,0.0,26.0,22.0,17.0,Yearly
SR310,55660,CLMT_SCENARIO_ANALYSIS_FLD_SCR,BESG Climate Scenario Analysis Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,ClimateExposure,,ClimateChange,,True,True,2034.0,Yearly,0.0,1406.0,1416.0,1409.0,Yearly
SR313,55661,ENVIRON_QUALITY_MGMT_POL_FLD_SCR,BESG Environmental Quality Mgmt Policy Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EcologicalImpact,,NaturalCapital,,True,True,1643.0,Yearly,0.0,556.0,559.0,555.0,Yearly
SR314,55662,BIODIVERSITY_POLICY_FLD_SCR,BESG Biodiversity Policy Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EcologicalImpact,,NaturalCapital,,True,True,1642.0,Yearly,0.0,541.0,544.0,540.0,Yearly
SR315,55663,CLOSURE_REMED_POLICY_FLD_SCR,BESG Closure and Remediation Policy Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EcologicalImpact,,NaturalCapital,,True,True,2048.0,Yearly,0.0,159.0,162.0,159.0,Yearly
SR316,55664,SITES_IN_ESA_FLD_SCR,BESG Sites in Environmntly Sensitive Areas Fld Scr,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EcologicalImpact,,NaturalCapital,,True,True,2023.0,Yearly,0.0,46.0,41.0,23.0,Yearly
SR317,55665,LAND_DISTURBED_FLD_SCR,BESG Land Disturbed Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EcologicalImpact,,NaturalCapital,,True,True,2053.0,Yearly,0.0,59.0,62.0,52.0,Yearly
SR318,55666,LAND_RESTORED_FLD_SCR,BESG Land Restored Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EcologicalImpact,,NaturalCapital,,True,True,2076.0,Yearly,0.0,69.0,68.0,62.0,Yearly
SR319,55667,LAND_RESTORED_PCT_FLD_SCR,BESG Land Restored Percentage Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EcologicalImpact,,NaturalCapital,,True,True,2101.0,Yearly,0.0,51.0,51.0,45.0,Yearly
SR320,55668,NGAS_PIPELN_INSPECTD_PCT_FLD_SCR,BESG Natural Gas Pipelines Inspected Pct Fld Scr,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EcologicalImpact,,NaturalCapital,,True,True,2102.0,Yearly,0.0,9.0,9.0,8.0,Yearly
SR321,55669,HAZ_LIQ_PIPE_INSPCTD_PCT_FLD_SCR,BESG Hazrds Liquid Pipelines Inspected Pct Fld Scr,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EcologicalImpact,,NaturalCapital,,True,True,2106.0,Yearly,0.0,5.0,5.0,4.0,Yearly
SR322,55670,ENVIRONMENTAL_FINES_FLD_SCR,BESG Environmental Fines Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EcologicalImpact,,NaturalCapital,,True,True,2092.0,Yearly,0.0,249.0,235.0,203.0,Yearly
SR323,55671,ENV_FINES_AMOUNT_FLD_SCR,BESG Environmental Fines Amount Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EcologicalImpact,,NaturalCapital,,True,True,2098.0,Yearly,0.0,285.0,273.0,242.0,Yearly
SR324,55672,SIGNFCNT_ENV_FINES_FLD_SCR,BESG Significant Environmental Fines Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EcologicalImpact,,NaturalCapital,,True,True,2077.0,Yearly,0.0,153.0,124.0,117.0,Yearly
SR325,55673,SGNFCNT_ENV_FINES_AMT_FLD_SCR,BESG Significant Environmental Fines Amt Fld Scr,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EcologicalImpact,,NaturalCapital,,True,True,2072.0,Yearly,0.0,141.0,112.0,101.0,Yearly
SR326,55674,SPILLS_AMOUNT_FLD_SCR,BESG Spills Amount Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EcologicalImpact,,NaturalCapital,,True,True,2080.0,Yearly,0.0,9.0,7.0,7.0,Yearly
SR327,55675,HYDROCARBON_SPILLS_AMT_FLD_SCR,BESG Hydrocarbon Spills Amount Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EcologicalImpact,,NaturalCapital,,True,True,2110.0,Yearly,0.0,95.0,84.0,72.0,Yearly
SR328,55676,ENVRNMNTL_INCIDENTS_FLD_SCR,BESG Environmental Incidents Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EcologicalImpact,,NaturalCapital,,True,True,2074.0,Yearly,0.0,234.0,223.0,190.0,Yearly
SR329,55677,HYDROCARBON_SPILLS_NUM_FLD_SCR,BESG Hydrocarbon Spills Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EcologicalImpact,,NaturalCapital,,True,True,2107.0,Yearly,0.0,90.0,81.0,68.0,Yearly
SR330,55678,SIGNFCNT_ENV_INCDNTS_FLD_SCR,BESG Significant Environmental Incidents Fld Scr,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EcologicalImpact,,NaturalCapital,,True,True,2078.0,Yearly,0.0,238.0,234.0,209.0,Yearly
SR331,55679,PIPELINE_INCIDENTS_FLD_SCR,BESG Pipeline Incidents Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EcologicalImpact,,NaturalCapital,,True,True,2069.0,Yearly,0.0,11.0,9.0,8.0,Yearly
SR332,55680,SGNFCNT_PPLN_INCDNTS_PCT_FLD_SCR,BESG Significant Pipeline Incidents Pct Fld Scr,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EcologicalImpact,,NaturalCapital,,True,True,2083.0,Yearly,0.0,8.0,8.0,6.0,Yearly
SR333,55681,SIGNIFICANT_SPILLS_FLD_SCR,BESG Significant Spills Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EcologicalImpact,,NaturalCapital,,True,True,2082.0,Yearly,0.0,42.0,48.0,44.0,Yearly
SR334,55682,ENRGY_CONSMPTN_TOTAL_FLD_SCR,BESG Energy Consumption Total Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnergyManagement,,Energy,,True,True,1877.0,Yearly,0.0,1822.0,1754.0,1563.0,Yearly
SR335,55683,ENERGY_PER_UNIT_PROD_FLD_SCR,BESG Energy Per Unit of Production Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnergyManagement,,Energy,,True,True,2070.0,Yearly,0.0,126.0,125.0,115.0,Yearly
SR336,55684,ALTERNATIVE_FUEL_USE_PCT_FLD_SCR,BESG Alternative Fuel Use Percentage Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnergyManagement,,Energy,,True,True,2081.0,Yearly,0.0,16.0,17.0,15.0,Yearly
SR337,55685,SCOPE_2_GHG_CO2_EMISSION_FLD_SCR,BESG Scope 2 GHG Carbon Dioxide Emissions Fld Scr,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnergyManagement,,Energy,,True,True,2027.0,Yearly,0.0,549.0,535.0,485.0,Yearly
SR338,55686,ELEC_TOT_ENRGY_CONSM_PCT_FLD_SCR,BESG Electricty of Total Energy Consmd Pct Fld Scr,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnergyManagement,,Energy,,True,True,2084.0,Yearly,0.0,24.0,24.0,25.0,Yearly
SR339,55687,RENEW_ENRG_CONSMD_PCT_FLD_SCR,BESG Renewable Energy Consumed Percentage Fld Scr,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnergyManagement,,Energy,,True,True,1726.0,Yearly,0.0,871.0,751.0,612.0,Yearly
SR340,55688,FUEL_CONSUMED_TOTAL_FLD_SCR,BESG Fuel Consumed Total Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnergyManagement,,Energy,,True,True,2103.0,Yearly,0.0,334.0,321.0,296.0,Yearly
SR342,55689,NGAS_TOT_FUEL_CONSMD_PCT_FLD_SCR,BESG Natural Gas of Total Fuel Consumd Pct Fld Scr,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnergyManagement,,Energy,,True,True,2085.0,Yearly,0.0,110.0,103.0,97.0,Yearly
SR344,55691,LFL_ENERGY_CONSUMPTION_FLD_SCR,BESG Like-for-Like Energy Consumption Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnergyManagement,,Energy,,True,True,2108.0,Yearly,0.0,65.0,69.0,65.0,Yearly
SR345,55692,SELF_GNRTD_ENRGY_NON_RNW_FLD_SCR,BESG Self-Generated Energy (Non-Renewable) Fld Scr,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnergyManagement,,Energy,,True,True,2090.0,Yearly,0.0,7.0,6.0,5.0,Yearly
SR346,55693,SELF_GENERTD_TOTL_ENERGY_FLD_SCR,BESG Self-Generated Total Energy Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnergyManagement,,Energy,,True,True,2096.0,Yearly,0.0,10.0,10.0,7.0,Yearly
SR347,55694,GRID_ELECTRICITY_USED_FLD_SCR,BESG Grid Electricity Used Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnergyManagement,,Energy,,True,True,2073.0,Yearly,0.0,1026.0,960.0,844.0,Yearly
SR348,55695,GRID_ELECTRICITY_USD_PCT_FLD_SCR,BESG Grid Electricity Used Percentage Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnergyManagement,,Energy,,True,True,1746.0,Yearly,0.0,534.0,488.0,409.0,Yearly
SR350,55696,DISTRT_HTNG_AND_COOL_TOT_FLD_SCR,BESG District Heating and Cooling Total Fld Scr,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnergyManagement,,Energy,,True,True,2086.0,Yearly,0.0,62.0,60.0,55.0,Yearly
SR351,55697,LFL_DIST_HEATNG_COOL_TOT_FLD_SCR,BESG LFL District Heating and Cooling Tot Fld Scr,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnergyManagement,,Energy,,True,True,2099.0,Yearly,0.0,35.0,35.0,33.0,Yearly
SR352,55698,LFL_FUEL_CONSUMPTION_FLD_SCR,BESG Like-for-Like Fuel Consumption Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnergyManagement,,Energy,,True,True,2075.0,Yearly,0.0,47.0,45.0,43.0,Yearly
SR353,55699,LFL_ELECTRICTY_CONSUMPTN_FLD_SCR,BESG Like-for-Like Electricity Consumption Fld Scr,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnergyManagement,,Energy,,True,True,2109.0,Yearly,0.0,57.0,56.0,54.0,Yearly
SR356,55700,RNWBLE_ELEC_TARGET_POL_FLD_SCR,BESG Renewable Electricity Target Policy Fld Scr,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnergyManagement,,Energy,,True,True,2104.0,Yearly,0.0,485.0,485.0,484.0,Yearly
SR357,55701,SELF_GNRTD_RENWBLE_ELEC_FLD_SCR,BESG Self Generated Renewable Electricity Fld Scr,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnergyManagement,,Energy,,True,True,1883.0,Yearly,0.0,117.0,104.0,81.0,Yearly
SR358,55702,BIOMASS_FUEL_USE_PCT_FLD_SCR,BESG Biomass Fuel Use Percentage Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnergyManagement,,Energy,,True,True,2067.0,Yearly,0.0,43.0,45.0,41.0,Yearly
SR362,55704,LFL_RENEWABLE_ENERGY_USE_FLD_SCR,BESG Like-for-Like Renewable Energy Use Fld Scr,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnergyManagement,,Energy,,True,True,2088.0,Yearly,0.0,6.0,8.0,0.0,Yearly
SR363,55705,ESCM_FLD_SCR,BESG ESCM Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnvironmentalSupplyChainManagement,,ValueChain,,True,True,1195.0,Yearly,0.0,585.0,601.0,598.0,Yearly
SR365,55706,RECYCLED_MATRILS_PCT_FLD_SCR,BESG Recycled Materials Percentage Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnvironmentalSupplyChainManagement,,ValueChain,,True,True,2079.0,Yearly,0.0,14.0,11.0,9.0,Yearly
SR366,55707,PRODUCT_LIFECYCLE_DESIGN_FLD_SCR,BESG Product Lifecycle Design Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,SustainableProduct,,ValueChain,,True,True,2097.0,Yearly,0.0,935.0,946.0,942.0,Yearly
SR367,55708,WOOD_PROCURED_TOTAL_FLD_SCR,BESG Wood Procured Total Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnvironmentalSupplyChainManagement,,ValueChain,,True,True,2093.0,Yearly,0.0,10.0,9.0,9.0,Yearly
SR368,55709,WOOD_FROM_CERTIF_SRC_PCT_FLD_SCR,BESG Wood from Certified Sources Pct Fld Scr,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnvironmentalSupplyChainManagement,,ValueChain,,True,True,2094.0,Yearly,0.0,8.0,7.0,6.0,Yearly
SR370,55710,CMDTY_SRCN_ESG_RISK_DIS_FLD_SCR,BESG Commodity Sourcing ESG Risks Discussd Fld Scr,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnvironmentalSupplyChainManagement,,ValueChain,,True,True,923.0,Yearly,0.0,405.0,420.0,417.0,Yearly
SR371,55711,PALM_OIL_SRC_AMOUNT_FLD_SCR,BESG Palm Oil Sourced Amount Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnvironmentalSupplyChainManagement,,ValueChain,,True,True,2100.0,Yearly,0.0,9.0,0.0,0.0,Yearly
SR372,55712,PALM_OIL_SRC_RSPO_PCT_FLD_SCR,BESG Palm Oil Sourced Through RSPO Pct Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnvironmentalSupplyChainManagement,,ValueChain,,True,True,2071.0,Yearly,0.0,54.0,53.0,38.0,Yearly
SR373,55713,ANIMAL_WELFARE_POLICY_FLD_SCR,BESG Animal Welfare Policy Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnvironmentalSupplyChainManagement,,ValueChain,,True,True,1831.0,Yearly,0.0,124.0,135.0,132.0,Yearly
SR374,55714,OFFER_GMO_FREE_ALTERNTVE_FLD_SCR,BESG Offers GMO Free Alternatives Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnvironmentalSupplyChainManagement,,ValueChain,,True,True,2095.0,Yearly,0.0,238.0,251.0,247.0,Yearly
SR375,55715,EGG_SLD_CGE_FREE_SRC_PCT_FLD_SCR,BESG Eggs Sold from Cage Free Sources Pct Fld Scr,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnvironmentalSupplyChainManagement,,ValueChain,,True,True,2089.0,Yearly,0.0,16.0,15.0,9.0,Yearly
SR378,55716,DIRECT_CO2_EMISSIONS_FLD_SCR,BESG Direct CO2 Emissions Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,GHGEmissionsManagement,,ClimateChange,,True,True,1918.0,Yearly,0.0,47.0,49.0,47.0,Yearly
